AT,AP,AH,AFDP,GTEP,TIT,TAT,TEY,CDP,CO,NOX
23.723,1011.7,82.3,4.2927,25.658,1091.4,550.34,134.26,12.147,0.38996,56.964
22.802,1011.1,85.43,4.2361,25.289,1089.1,549.75,132.99,11.948,0.8869,57.044
22.218,1010.9,87.461,4.3564,25.72,1091.6,549.86,135.28,12.154,0.88642,58.431
21.553,1010.8,89.902,4.3613,25.667,1091.4,550.17,135.18,12.175,1.2147,58.954
21.034,1010.3,90.954,4.4194,25.547,1091.2,549.71,135.31,12.126,1.3942,59.664
20.628,1010.1,92.609,4.4321,25.451,1089.9,550.14,134.71,12.086,1.5448,59.991
20.484,1010.1,93.065,4.3881,25.364,1090.5,549.86,134.7,12.041,0.072655,56.942
20.246,1010,93.933,4.4603,25.245,1089.8,549.95,134.69,11.949,0.060937,56.817
20.184,1010.4,94.811,3.7033,20.265,1060.5,550.1,112.73,10.626,3.732,51.037
20.485,1010.4,94.91,4.4642,25.32,1089.9,550.13,134.65,12.076,2.4252,61.149
21.396,1010.5,94.771,4.4134,25.416,1090.2,549.96,134.24,11.997,2.2867,60.517
23.166,1010.3,89.935,4.3948,25.815,1091.4,549.95,134.14,12.027,2.0285,63.018
24.886,1010.4,81.743,4.383,25.946,1091.8,549.78,134.01,12.177,1.1541,62.693
26.133,1010.2,77.27,4.3973,25.998,1091.8,549.55,133.78,12.192,1.1701,63.092
27.594,1009.8,70.519,4.4018,26.085,1092.8,549.86,133.78,12.232,1.3098,63.449
28.505,1009.6,65.382,4.4239,26.208,1093.6,550,133.78,12.35,0.78782,62.469
29.174,1009.3,63.725,4.4407,26.294,1093.6,550.13,133.94,12.268,0.71146,61.868
29.499,1009,65.113,4.4521,26.205,1093,550.2,133.8,12.214,1.114,61.472
29.661,1008.9,63.746,4.4466,26.252,1092.9,550.3,133.8,12.192,1.4854,63.836
29.122,1008.9,63.342,4.4043,26.195,1092.5,550.05,133.81,12.118,1.2388,63.461
28.697,1008.8,66.271,4.3806,26.072,1092.1,550.36,133.79,12.047,1.5737,62.756
26.927,1009.2,69.267,4.3108,25.842,1091.4,550.37,133.53,12.173,1.1414,62.315
25.493,1009.7,74.917,4.2914,25.708,1091.4,550.36,133.81,12.214,1.1978,61.358
24.587,1010,79.424,4.255,25.595,1091,549.64,133.8,12.159,1.1419,61.229
23.688,1010,82.453,4.2698,25.609,1090.9,550.16,134.17,12.122,1.8002,63.55
22.939,1010,86.346,4.3247,25.452,1090,550.09,133.93,12.191,2.1439,63.523
22.356,1010.2,88.484,4.3292,25.435,1090.3,550.13,134.23,12.058,1.9628,63.933
21.906,1010.4,89.89,4.3513,25.459,1090.8,549.73,134.5,12.185,1.8395,63.073
21.412,1010.5,90.528,4.3521,25.386,1090.4,550.37,134.41,12.113,1.6706,63.177
21.09,1010.5,93.263,4.4266,25.3,1090.1,550.21,134.27,12.121,1.5576,62.699
21.481,1010.7,93.79,4.3884,25.259,1089.8,549.86,133.75,12.064,1.2827,61.309
21.794,1010.9,92.284,4.3688,25.182,1090,550.4,133.74,11.978,0.6581,60.441
21.513,1011.4,92.649,4.3576,25.053,1089.4,550.04,133.37,11.934,0.82592,60.13
21.38,1012.2,93.187,4.3728,25.045,1089.1,549.87,133.38,11.943,2.6053,63.396
21.913,1012.8,93.61,4.3848,25.319,1090.2,549.72,133.84,12.103,2.6615,63.234
23.734,1013.3,86.486,4.7382,28.385,1099.3,545.25,143.06,12.866,1.6495,63.952
25.525,1013.8,74.173,4.3129,25.651,1091.2,549.4,133.07,12.052,1.3473,61.579
26.326,1014,66.564,4.3169,25.635,1091.6,550.22,132.82,12.063,1.066,63.498
26.993,1013.8,58.197,4.3262,25.727,1092.3,549.64,132.82,12.124,1.4853,67.15
27.495,1013.9,56.769,4.374,25.733,1092.3,550.16,132.8,12.171,0.88841,65.962
27.128,1014,65.322,4.3628,26.255,1094.8,550.41,135.29,12.329,0.90795,64.653
25.867,1014.1,73.951,4.2773,25.716,1091.8,550.34,133.41,12.218,1.0128,60.883
25.804,1014,71.938,4.3067,25.762,1091.8,549.63,133.45,12.188,1.4239,62.574
25.792,1014.3,72.527,4.2886,25.699,1091.8,550,133.54,12.155,1.6864,61.718
24.931,1014.5,75.279,4.2318,25.38,1090.1,549.94,132.79,12.126,1.9996,58.807
24.067,1014.7,78.61,4.2047,25.217,1089.4,549.9,132.78,12.16,2.0162,60.148
23.328,1015.1,81.948,4.1889,25.073,1089.2,550.34,132.77,12.193,1.534,59.748
22.882,1015.4,84.141,4.2162,25.192,1090.6,550.1,133.63,12.227,1.612,60.313
22.342,1015.4,84.973,4.2738,25.305,1091,550.15,134.43,12.252,1.2015,60.286
21.756,1015.2,87.483,4.2691,25.155,1089.9,550.1,133.74,12.214,1.233,59.967
21.868,1015.1,87.113,4.2832,25.356,1090.5,549.95,134.08,12.115,1.2191,60.961
21.962,1015.1,83.499,4.2371,25.295,1090.1,550.4,133.59,12.01,1.6775,63.412
21.725,1015,81.608,3.3912,19.829,1057.9,549.99,110,10.582,4.9907,58.667
20.705,1014.8,84.307,3.3843,19.574,1056.2,550.01,109.52,10.467,5.7335,60.617
20.035,1014.6,85.847,3.3974,19.547,1056.5,550.2,109.75,10.446,5.3833,58.59
19.294,1014.7,87.547,3.4247,19.413,1055.9,549.91,109.76,10.423,5.953,60.47
18.205,1014.6,89.977,3.463,19.258,1055.4,550,109.76,10.377,5.9038,61.673
17.76,1015,92.172,3.503,19.273,1055.7,549.9,109.76,10.324,6.1345,62.216
19.13,1015.2,89.927,3.9567,22.996,1076.4,550.27,124.1,11.408,4.2833,66.402
22.254,1015.3,71.75,4.2983,25.581,1091.6,550.2,133.73,12.136,2.5275,70.452
24.021,1015.5,61.699,4.3182,25.526,1091.7,549.79,133.21,12.051,1.5003,69.765
24.79,1015.4,57.495,4.3565,25.682,1092.7,549.6,133.74,12.173,1.3465,70.494
25.254,1015.1,52.392,4.3771,25.719,1092.8,549.72,133.77,12.298,1.3437,71.545
25.587,1014.9,51.04,4.3849,25.806,1092.9,550.06,134.05,12.324,1.4999,71.031
25.89,1014.6,51.157,4.3726,25.741,1092.7,550.17,133.77,12.216,1.6423,70.012
25.775,1014.2,54.412,4.3441,25.491,1091.1,549.73,132.82,12.134,1.5511,68.105
25.574,1013.9,57.179,4.3188,25.456,1090.6,549.9,132.78,12.122,1.7239,67.265
25.377,1014,57.187,4.0686,23.932,1081.6,550.18,126.12,11.676,2.6282,68.413
24.791,1014.1,60.104,3.4611,19.961,1058,550,109.68,10.625,4.9838,59.349
23.848,1014.1,62.37,4.2706,25.722,1092,550.24,134.52,12.2,1.296,69.684
23.1,1014.4,67.608,4.2512,25.754,1091.9,549.73,134.66,12.123,1.9969,69.095
22.167,1014.8,68.941,4.1635,25.432,1090.8,550.2,134.04,12.199,2.0174,67.802
20.74,1014.8,73.384,4.1514,25.235,1090.1,549.99,134.34,12.159,1.9083,66.726
19.558,1014.9,79.42,4.0001,24.198,1084.1,549.99,130.34,11.858,2.6314,65.702
18.974,1014.7,82.271,4.0975,24.462,1086,549.97,131.91,11.994,3.0206,66.491
18.547,1014.5,84.143,4.1578,25.05,1089.6,549.72,134.69,12.127,2.2514,66.316
18.194,1014.2,86.252,4.2154,25.163,1090.2,550.12,135.21,12.063,2.5263,67.738
18.087,1014,88.095,3.42,19.647,1056.9,549.86,110.64,10.499,5.6225,61.47
18.065,1013.9,89.088,3.4486,19.672,1056.8,550.04,110.74,10.525,5.2583,59.929
17.912,1014,90.393,4.0004,23.344,1074,546.53,125.38,11.493,2.1504,71.929
17.974,1014.2,91.335,3.4982,19.667,1057.1,549.64,111.21,10.529,4.607,62.072
18.229,1014.4,92.344,3.4956,19.66,1057.2,550.03,110.74,10.459,5.1486,59.549
19.661,1014.7,91.473,3.501,19.954,1058.3,550.03,110.74,10.6,5.3551,57.353
21.984,1014.9,83.436,3.5574,20.587,1061.5,550.11,112.04,10.817,4.6559,55.013
23.609,1015,76.114,4.3646,25.968,1092.5,550.19,134.47,12.091,1.484,65.449
24.96,1014.8,71.637,4.3911,25.971,1092.9,549.87,134.2,12.095,2.174,67.267
26.309,1014.5,65.334,4.4317,26.191,1094,550.14,134.72,12.154,1.8137,67.521
26.956,1014.4,62.418,4.4412,26.213,1094,550.11,134.71,12.213,1.4123,67.245
27.624,1014,60.436,4.4633,26.209,1094.4,550.01,134.72,12.272,1.3766,67.371
27.804,1013.7,61.733,4.4491,26.163,1094.6,549.86,134.72,12.306,1.0822,66.091
26.803,1013.6,62.392,4.4474,26.12,1094.4,550.16,134.72,12.287,1.2914,67.614
26.258,1013.8,64.553,4.4288,26.082,1094,550.06,134.74,12.226,1.6123,67.406
25.747,1013.9,64.866,3.6655,21.048,1064.4,550.08,113.67,10.828,3.6577,55.43
24.926,1014.2,67.222,4.3283,25.847,1092.3,550.3,134.37,12.112,1.6958,67.4
24.015,1014.8,71.369,4.3086,26.005,1093.4,550.32,135.16,12.266,2.2379,68.238
23.544,1015.5,72.451,4.2551,25.627,1091.4,550.23,133.78,12.229,2.3148,66.844
22.851,1015.8,73.261,4.2593,25.557,1091.3,550.34,133.98,12.287,2.1278,65.979
22.196,1016.1,76.598,4.25,25.435,1090.8,550.21,133.72,12.256,1.9993,64.421
21.898,1016.4,78.041,4.2192,25.435,1090.7,550.35,133.98,12.108,1.67,64.402
21.385,1016.5,78.985,3.4009,19.901,1058.2,549.96,110.51,10.565,4.8514,56.51
20.226,1016.7,83.784,3.3921,19.581,1056.9,550.12,109.92,10.485,5.0734,57.778
19.555,1016.7,86.722,3.4396,19.462,1056.2,550.04,109.67,10.461,5.1334,58.277
19.197,1016.9,88.077,3.4144,19.43,1056.4,550.18,109.68,10.466,5.5991,59.475
18.999,1016.9,88.852,3.4149,19.544,1056.1,550.05,109.68,10.416,5.3423,58.718
19.322,1017.2,87.254,3.3925,19.614,1056.5,549.98,109.67,10.414,5.4286,60.37
19.44,1017.6,87.178,3.7297,21.806,1069.9,549.75,119.62,11.117,4.2255,59.973
20.929,1017.8,83.739,4.2378,25.36,1090.8,549.93,133.62,12.088,2.336,66.111
23.237,1018.2,71.694,4.3064,25.573,1091.7,550.33,133.64,12.15,1.9951,66.323
24.411,1018.6,65.098,4.3444,25.634,1092.5,550.14,133.65,12.193,1.5829,66.802
25.199,1018.8,61.606,4.3812,25.693,1092.3,550.4,133.67,12.23,1.6324,68.922
25.911,1018.4,56.843,4.382,25.779,1092.9,550.46,133.68,12.267,1.4768,69.483
26.405,1018.2,52.619,4.3904,25.83,1093.7,550.01,133.68,12.304,1.6271,71.507
26.879,1017.9,51.34,4.3815,25.866,1093.6,549.59,133.69,12.341,0.92399,70.738
26.493,1017.8,53.317,4.3603,25.874,1093.6,549.89,133.93,12.373,1.3701,70.812
26.155,1017.7,54.501,4.3353,25.797,1092.8,550.18,133.71,12.336,1.3118,69.668
25.462,1017.6,57.348,4.2991,25.733,1092.1,550.42,133.71,12.275,1.0137,67.155
24.715,1017.7,58.343,4.2761,25.583,1091.6,550.22,133.7,12.214,1.5719,67.764
23.816,1017.7,62.194,4.239,25.428,1091.3,549.96,133.71,12.152,1.5171,67.358
23.141,1018,67.067,4.2417,25.498,1091.8,549.94,134.28,12.146,2.3637,68.899
22.607,1018.2,70.486,4.2055,25.259,1091.1,549.79,133.67,12.129,2.4315,67.531
22.209,1018,75.191,4.198,25.193,1090.5,549.63,133.51,12.091,2.3258,65.923
21.984,1017.9,76.73,4.2332,25.442,1091.7,550.14,134.43,12.273,2.0272,66.611
21.618,1017.6,78.251,4.1789,25.157,1090.5,550.13,133.67,12.054,2.0011,65.967
21.16,1017.2,82.357,4.25,25.368,1091.4,550.15,134.41,12.179,1.4867,64.745
21.594,1016.7,84.935,4.2558,25.512,1091.3,550.29,134.33,12.263,1.5162,63.929
21.664,1016.7,83.207,3.6278,21.256,1066.1,550.22,116.15,10.886,3.0004,56.865
20.566,1016.5,85.998,3.4713,19.717,1057.2,550.06,110.15,10.51,4.7246,55.899
20.589,1016.4,86.708,3.4439,19.633,1056.6,550.1,109.64,10.488,5.1279,57.077
20.865,1016.2,84.957,3.4332,19.732,1057.1,550.19,109.76,10.401,4.8622,56.905
21.402,1016.3,81.234,3.9867,23.631,1080.2,549.87,126.5,11.632,2.6845,62.802
22.132,1016.3,78.679,4.2786,25.266,1090,549.93,133.24,12.122,1.8851,66.085
23.041,1016.5,71.638,4.3008,25.2,1090.3,549.94,132.79,12.147,1.2672,65.486
23.748,1016.6,66.062,4.3419,25.502,1091.7,549.94,133.77,12.199,1.8339,68.475
24.231,1016.2,61.197,4.3707,25.543,1091.6,549.91,133.78,12.267,0.73284,68.349
24.707,1015.7,57.06,4.3618,25.622,1092.1,550.24,133.79,12.334,0.55945,69.082
25.207,1015.4,56.688,4.3738,25.748,1092.6,550.38,134.08,12.344,1.1668,69.506
25.431,1014.9,54.345,4.3639,25.679,1092,550.29,133.8,12.281,1.1399,68.452
25.255,1014.5,54.621,4.3446,25.654,1092.3,550.04,133.79,12.219,1.5993,69.494
25.001,1014.2,55.469,4.3388,25.614,1092.1,550.09,133.79,12.166,1.2035,68.554
24.386,1014.2,57.43,4.2993,25.557,1091.7,549.9,133.79,12.153,2.1506,70.31
23.811,1014.4,58.22,4.2699,25.506,1091.2,549.78,133.78,12.107,2.4413,70.882
22.956,1014.3,64.335,4.2397,25.285,1090.1,549.81,133.35,12.053,2.3757,68.261
22.221,1014.3,66.504,4.2214,25.294,1090.3,549.94,133.76,12.138,1.4042,68.17
21.603,1014.3,68.971,4.206,25.234,1089.9,550.09,133.76,12.216,1.1279,67.409
21.177,1014.1,70.889,4.1602,25.227,1090.1,550.34,133.79,12.045,1.3899,67.727
20.351,1013.7,72.833,4.1308,25.036,1088.9,550.23,133.51,12.072,0.74821,65.401
19.565,1013.2,75.926,4.1293,25.034,1088.7,550.41,133.72,12.118,1.0949,66.654
18.838,1012.6,78.053,4.0951,24.833,1088.1,550.13,133.45,12.003,1.4341,67.453
18.111,1012,80.995,3.8451,22.951,1077.1,549.7,125.52,11.368,2.9166,66.264
17.589,1011.6,82.791,3.3611,19.237,1055.1,550.17,109.69,10.333,5.8254,65.19
17.186,1011.2,85.187,3.3778,19.239,1054.9,550.14,109.77,10.3,5.443,65.341
17.098,1010.7,86.327,3.3781,19.227,1055,549.71,109.76,10.267,5.8028,63.68
17.104,1010.8,86.568,3.385,19.154,1054.7,549.88,109.36,10.415,5.6981,65.077
17.283,1010.9,86.767,3.811,22.351,1073.1,549.74,123.08,11.283,4.032,65.873
18.66,1010.8,85.336,4.1475,24.798,1087.2,550.06,132.37,11.894,1.0631,65.08
21.333,1010.7,78.507,4.2754,25.482,1090.5,549.93,133.74,12.101,0.6633,65.618
23.522,1010.5,71.377,4.3465,25.671,1091.2,549.86,133.78,12.141,0.93752,65.277
24.247,1010.3,71.268,4.3423,25.635,1091.6,550.24,133.77,12.203,0.86978,65.157
24.879,1009.8,68.376,4.372,25.785,1092.1,550.35,133.79,12.29,0.52874,66.222
25.491,1009.4,64.984,4.3914,25.712,1091.7,550.21,133.27,12.251,0.55054,66.044
25.815,1008.8,63.937,4.3766,25.674,1091.4,550.16,132.97,12.117,0.66755,66.03
25.891,1008.5,63.853,4.3445,25.58,1090.8,550.12,132.82,12.116,1.1569,65.994
25.86,1008.3,63.343,4.3235,25.545,1090.4,550.09,132.78,12.118,1.1862,65.595
25.551,1008.3,64.365,4.3024,25.478,1090.3,550.05,132.78,12.12,1.7433,67.547
24.973,1008.4,66.515,4.2975,25.418,1090.2,549.97,132.78,12.122,2.0393,67.047
24.054,1008.7,70.514,4.2989,25.55,1090.9,550.09,133.76,12.113,2.1554,68.204
23.179,1009,72.317,4.2533,25.433,1090.3,550.14,133.78,12.076,1.6389,66.708
22.283,1009,74.669,4.1579,24.93,1087.7,550.1,132.23,11.956,1.4708,64.971
21.51,1008.9,77.955,4.2349,25.315,1090,549.89,134.38,12.142,1.8782,67.577
20.657,1008.8,81.56,4.2451,25.314,1089.4,550.07,134.04,12.144,1.3939,65.769
20.026,1008.4,85.221,4.2622,25.135,1088.5,550.11,133.41,11.951,1.1439,64.237
19.476,1008,88.084,4.2862,25.143,1088.9,550.46,134.04,11.934,1.7819,67.158
19.132,1007.6,90.679,4.3056,25.096,1088.4,549.97,133.91,11.912,0.80191,64.229
18.905,1007.5,91.509,4.3746,25.193,1088.8,550.17,134.42,11.963,0.45226,64.255
18.687,1007,93.934,4.421,25.2,1088.9,549.77,134.29,12.063,0.88105,64.205
19.064,1007,93.152,4.3806,25.056,1087.9,549.72,133.73,12.051,1.4518,65.49
18.782,1007,93.65,4.4327,25.242,1089.3,549.83,134.79,12.089,1.6979,66.158
18.775,1007.4,93.906,4.4329,25.224,1089.1,549.68,134.74,12.044,2.1793,66.898
19.802,1007.7,94.22,4.4399,25.445,1089.9,549.92,134.44,12.054,1.3767,64.898
21.687,1007.9,89.981,4.4087,25.814,1091.1,549.87,134.78,12.131,1.0588,64.82
23.648,1007.9,79.64,4.3774,25.823,1091.6,550.29,134.24,12.152,1.2665,65.574
25.041,1008,72.252,4.4076,25.727,1091.4,550.3,133.8,12.131,1.2145,65.475
25.852,1008.1,69.626,4.4339,25.705,1091,549.61,133.81,12.14,1.5101,64.627
26.228,1007.8,67.678,4.4507,25.735,1091,549.85,133.81,12.141,1.5155,65.404
26.59,1007.6,66.889,4.4537,25.77,1091.1,549.93,133.83,12.137,1.808,65.426
26.921,1007.3,63.22,4.4718,25.871,1091.4,549.84,133.82,12.131,1.0991,66.102
27.276,1007.2,59.712,4.4608,25.96,1091.8,549.6,133.81,12.126,1.5663,67.51
27.226,1007,60.446,4.4412,25.916,1091.5,550.06,133.81,12.12,1.4988,67.019
26.815,1007,63.819,4.4039,25.861,1091.2,550.27,133.8,12.115,2.0693,67.746
26.335,1007.2,68.037,4.3519,25.789,1090.6,549.63,133.81,12.11,2.1348,67.29
24.876,1007.7,74.967,4.2882,25.711,1090.3,549.89,133.78,12.103,1.9512,64.335
23.604,1008.1,76.645,4.2627,25.645,1090.3,550.18,134.09,12.094,1.5996,64.703
22.619,1008.4,78.229,4.2732,25.779,1091.1,550.17,135.1,12.166,2.1812,67.182
21.397,1008.7,78.123,4.1952,25.295,1088.8,549.99,133.69,11.998,1.6519,64.779
20.135,1009,79.358,4.1932,25.273,1088.6,550.36,134.13,12.043,0.9215,64.254
19.003,1009.2,81.274,4.1398,25.029,1087.6,549.99,133.59,11.986,1.6609,65.286
18.339,1009.1,83.97,4.176,25.226,1088.5,550.12,134.59,11.953,1.897,66.407
17.709,1009.2,84.247,4.2244,25.244,1089.3,550.39,135.08,12.171,1.9799,66.775
17.463,1009.3,88.167,4.266,25.405,1090.1,549.98,135.75,12.107,1.9643,67.276
17.289,1009.7,88.403,4.2659,25.143,1088.6,549.99,134.75,11.953,2.0372,66.306
17.11,1010.1,90.507,4.3024,25.096,1088.4,550.14,134.6,11.967,2.7246,66.983
17.285,1010.3,94.315,4.3902,25.287,1089.6,550.25,135.14,12.167,2.5518,66.415
18.532,1010.7,94.741,4.3765,25.301,1089.5,550.01,134.06,12.14,2.3275,64.611
21.366,1011.1,97.361,4.4882,25.638,1090.8,550.11,133.8,12.106,2.7077,62.899
24.126,1011.5,81.998,4.416,25.77,1091.9,550.34,133.81,12.147,1.4605,63.375
25.558,1011.9,73.227,4.4192,25.849,1092.1,550.29,133.83,12.164,1.5375,64.912
26.421,1011.8,72.715,4.4139,25.864,1092.2,549.97,133.82,12.221,1.3155,63.28
26.672,1011.2,73.151,4.3904,25.882,1092.3,550.23,134.14,12.223,1.3839,62.284
26.771,1010.4,72.162,4.4101,25.843,1091.7,550.4,133.82,12.158,1.185,57.856
26.924,1010.4,72.833,4.4107,25.915,1091.6,550.46,133.82,12.158,1.1878,53.642
26.994,1010.5,71.3,4.398,25.977,1092.2,550.17,133.81,12.158,1.0926,53.593
26.427,1010.1,72.72,4.3988,25.961,1092.2,549.83,133.82,12.158,1.5357,58.508
26.349,1009.9,77.703,4.4144,25.889,1092.2,550.43,133.82,12.158,1.2605,60.362
26.232,1010.4,68.866,4.4244,25.918,1092.2,550.22,133.81,12.156,1.5952,64.304
25.327,1011.1,76.881,4.3846,25.742,1091.7,550.29,133.8,12.148,1.6916,61.496
24.791,1011.4,78.31,4.3491,25.787,1091.8,550.32,133.78,12.252,1.4024,62.626
24.556,1011.4,73.381,4.3181,25.882,1091.7,550.18,134.2,12.16,1.2018,63.862
24.265,1011.3,71.82,4.2673,25.725,1091.2,549.62,133.76,12.106,1.3938,63.661
23.651,1011,71.111,4.2408,25.605,1090.4,549.93,133.76,12.089,1.873,65.055
22.525,1010.5,71.607,4.271,25.838,1092,549.95,135.36,12.215,1.553,66.961
21.39,1010.1,74.072,4.2184,25.467,1090.2,550.1,134.25,12.205,1.6789,67.013
20.788,1009.6,79.049,4.2322,25.608,1090.9,550.41,134.93,12.144,1.9319,66.571
20.842,1008.8,80.467,4.2418,25.336,1089.3,550.12,133.74,12.075,2.4052,66.197
19.991,1008.9,81.679,4.2098,25.184,1088.8,550.31,133.73,12.105,1.8909,65.581
19.937,1008.9,86.707,4.2344,25.226,1089,549.9,133.74,12.139,1.9204,64.194
19.871,1009.2,87.639,4.2842,25.231,1089,550.21,133.94,12.173,1.7386,63.771
20.583,1009.7,89.076,4.3146,25.409,1089.8,550.21,133.78,12.114,1.61,63.48
22.814,1009.9,89.39,4.4006,25.858,1091.8,550.22,133.93,12.219,0.19316,59.677
25.792,1010.1,78.294,4.4275,26.038,1092.7,550.27,133.8,12.183,0.42123,61.67
27.333,1009.9,66.029,4.4819,26.207,1093.7,550.11,133.8,12.218,0.28912,64.276
28.772,1009.4,57.93,4.5561,26.288,1093.9,549.88,133.79,12.263,1.7898,67.454
29.483,1008.9,56.947,4.5664,26.236,1093.9,549.87,133.8,12.261,2.2872,67.142
29.721,1008.3,58.336,4.5441,26.203,1093.3,549.86,133.78,12.246,1.8684,64.694
29.631,1008,61.636,4.5034,26.219,1092.9,550.15,133.78,12.259,1.3657,63.577
29.33,1007.6,59.456,4.5014,26.313,1093.2,549.74,133.79,12.274,1.7656,66.867
29.399,1007.5,50.652,4.521,26.623,1094.2,549.95,133.78,12.288,1.5732,70.459
29.371,1007.3,63.245,4.3963,26.183,1092.7,549.67,132.86,12.302,1.5117,61.591
28.466,1007.3,64.186,4.3974,26.116,1092.4,550.13,132.92,12.303,1.9415,62.629
26.885,1008,67.827,4.3621,25.909,1091.9,550.23,133.61,12.261,1.5806,62.537
26.555,1008.3,56.919,4.373,26.112,1092.8,550.07,133.91,12.348,1.5826,67.917
26.268,1008,55.261,4.3615,26.229,1092.9,549.74,134.41,12.294,1.8224,69.322
25.306,1007.6,57.206,4.2938,25.96,1091.9,549.89,134.36,12.18,1.5754,68.673
24.451,1007.5,60.902,4.2392,25.712,1090.8,550.05,133.76,12.122,0.76816,66.129
23.621,1007.5,62.266,4.2627,25.65,1091.4,550.21,134.23,12.145,0.36466,66.751
23.649,1008.1,60.3,4.2872,25.752,1091,549.87,133.66,12.103,1.147,68.945
24.042,1007.5,64.371,4.262,25.628,1091.2,549.97,133.72,12.126,0.97954,67.383
23.77,1006.9,66.328,4.2875,25.753,1091.6,549.99,133.73,12.141,1.0346,68.264
24.749,1006,61.467,4.3678,25.986,1092.1,549.74,133.73,12.118,1.1405,69.104
26.323,1006,56.28,3.7436,21.238,1065,550.1,113.68,10.903,3.3134,56.685
25.54,1006.1,63.095,3.5764,20.145,1058.8,550.17,109.85,10.639,4.2882,53.613
25.787,1006.3,61.55,3.7814,21.625,1066.9,550.01,115.5,11.084,3.88,56.552
26.769,1006.7,61.499,4.4948,26.08,1092.7,549.96,133.74,12.234,1.1569,66.151
27.304,1008.4,64.776,4.4472,26.054,1092.5,550.12,132.95,12.218,0.99982,65.16
28.283,1008.3,56.092,4.492,26.139,1093.4,550.23,132.77,12.222,0.98556,66.593
29.096,1007.9,50.999,4.5065,26.148,1093.7,549.97,132.77,12.284,1.7149,70.485
29.133,1007.5,55.985,4.4819,26.14,1093,549.64,132.77,12.351,1.5115,66.922
28.667,1007,62.079,4.5723,26.84,1097,549.85,135.94,12.433,1.4421,67.036
27.86,1006.7,65.22,4.589,27.269,1098.9,550.1,137.77,12.47,1.28,68.455
26.811,1006.7,68.285,4.3799,25.945,1091.8,550.23,133.13,12.181,2.0066,64.247
26.166,1007.1,70.519,4.3386,25.72,1090.5,550.37,132.76,12.047,1.5496,62.825
25.248,1007.7,75.659,4.3171,25.54,1090.2,550.29,132.75,11.957,2.3257,61.696
24.554,1008.3,79.898,4.3038,25.514,1090.3,549.79,133.07,12.09,2.1516,61.62
24.181,1008.6,81.542,4.3512,25.852,1092.1,550.17,134.44,12.187,1.9667,62.931
24.127,1009,82.652,4.305,25.416,1089.9,550.25,132.75,12.166,1.8905,62.389
23.905,1008.5,84.368,4.3199,25.522,1090.8,550.42,133.28,12.179,1.9936,62.408
23.902,1008.5,84.878,4.3291,25.569,1090.8,549.83,133.26,12.208,2.103,62.234
23.781,1008.3,86.878,4.3311,25.38,1089.8,550.02,132.6,12.046,2.0978,61.098
23.725,1008.1,87.28,4.3952,25.859,1092.1,549.86,134.47,12.155,1.7386,62.877
23.775,1009.3,86.774,4.3658,25.787,1092,550.04,134.02,12.181,1.7917,63.681
23.584,1010.2,86.336,3.9071,23.146,1076.8,550.22,123.26,11.418,2.9463,57.652
22.627,1010.4,92.313,3.5309,19.873,1057.5,550.09,109.76,10.498,5.0846,50.96
21.9,1009.8,93.713,3.4602,20.151,1057.5,549.74,109.75,10.408,4.988,52.287
21.564,1007.1,92.596,3.4736,20.283,1057.4,550.11,110,10.476,4.2743,51.962
21.912,1007.7,91.652,4.1661,24.269,1082.3,549.91,128.17,11.764,2.1087,60.684
22.407,1008.6,91.417,4.428,25.587,1090.9,549.75,133.99,12.121,1.3926,61.986
23.627,1009.2,87.997,4.4106,25.767,1091.6,550.4,134.23,12.137,2.0083,64.039
24.805,1010,81.618,4.3802,25.784,1092.1,550.32,133.81,12.163,1.3507,63.01
25.734,1010.4,76.793,4.4274,25.871,1092.2,550.01,133.82,12.184,1.5754,64.823
26.179,1010.3,77.02,4.4572,25.912,1092.8,549.88,133.83,12.199,1.277,62.037
26.678,1010.1,74.369,4.4727,26,1093,549.74,133.83,12.216,1.0741,62.057
27.083,1009.8,72.615,4.4631,26.059,1093.4,549.72,133.84,12.229,0.97058,62.103
27.258,1009.5,70.679,4.4356,25.994,1092.8,549.73,133.73,12.181,1.6192,63.75
27.252,1009.3,69.336,4.4363,26.038,1092.8,549.87,133.83,12.201,1.9626,65.449
26.511,1009.4,72.931,4.3967,25.898,1092.4,549.66,133.84,12.192,1.6638,63.791
25.568,1009.9,77.759,4.3598,25.738,1092.2,549.55,133.84,12.173,1.6847,62.427
24.796,1010.2,82.176,4.3719,25.805,1092.4,550.01,134.4,12.21,1.5992,61.776
24.565,1010.7,84.353,4.403,26.023,1093.2,550.19,135.19,12.278,1.3508,62.113
24.681,1012,84.236,4.37,25.864,1092.2,549.74,133.96,12.331,1.882,61.696
24.341,1011.6,87.087,4.3932,25.746,1092.1,549.99,134.2,12.216,2.3232,61.489
23.436,1010.9,91.661,4.4141,25.39,1090.2,550.18,133.46,12.217,2.1631,60.416
23.275,1011.2,92.732,4.4055,25.312,1090,550.15,132.78,12.216,1.7273,59.367
23.108,1010.8,94.671,4.4735,25.376,1090,550.05,133.23,12.179,1.844,60.106
22.605,1010.3,97.675,4.4942,25.296,1089.4,549.65,132.78,12.101,1.4295,58.89
22.258,1010.6,97.777,4.4885,25.474,1090.6,550.22,133.64,12.105,1.8208,60.537
22.188,1010.7,95.527,4.4349,25.353,1089.6,550.06,132.77,12.044,1.5326,58.95
